link,college name,Estd,Rating,Review,facilities,image,Address,contact_no,website 
https://collegedunia.com/college/6879-jd-institute-of-fashion-technology-bangalore,"JD Institute of Fashion Technology, Bangalore",Private (Autonomous),"8.4,8.4",6 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Auditorium,Laboratory,Security,",https://images.collegedunia.com/public/college_data/images/appImage/6879_JD_APP.jpg?w=1286&h=193&mode=stretch,"# 79, 2nd Cross, Lavelle Road 
 Bangalore - 560001 
 Karnataka ,    India ",",080-22279927  ,    22279928,9480323232  ,    9901999903  ,    9901999904",https://www.jdinstitute.com/our-campuses/bangalore-corporate-office/
https://collegedunia.com/college/7353-government-film-and-television-institute-bangalore,"Government Film and Television Institute, Bangalore",Estd 1943,,,,https://images.collegedunia.com/public/college_data/images/appImage/7353_GFTI_New.jpg?w=1286&h=193&mode=stretch,"Hessaraghatta Post 
 Bangalore - 560088 
 Karnataka ,    India ",",080-28466768  ,    28446672,9448810161  ,    9008797965  ,    9844375386",http://www.filminstitutebangalore.com/
https://collegedunia.com/college/7447-nicc-international-college-of-design-bangalore,"NICC International College of Design, Bangalore",Estd 2005,"7.8,7.8",7 reviews,"Classrooms,Canteen,Communication,Centre,Comp,Labs,Library,Laboratory,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/7447_NICC_New.png?w=1286&h=193&mode=stretch,"30 & 31, Hennur Gardens, 5th Cross, (Near Hennur Bande), Kalyan Nagar 
 Bangalore - 560043 
 Karnataka ,    India ",",080-65337001  ,    65337002,9620598006  ,    8904969002",http://www.niccindia.org
https://collegedunia.com/college/7592-dr-mr-ambedkar-dental-college-bangalore,"Dr MR Ambedkar Dental College, Bangalore",Estd 1986,"7.6,7.6",6 reviews,,https://images.collegedunia.com/public/college_data/images/appImage/7592_Ambedkar-Dental-College-Bangalore.jpg?w=1286&h=193&mode=stretch,"1/36, Cline Road, Cooke Town 
 Bangalore - 560005 
 Karnataka ,    India ",",080-25476469  ,    25463097  ,    25476496  ,    25460747",http://www.mradc.ac.in/index.php
https://collegedunia.com/college/8206-anitech-college-of-technology-and-management-bangalore,"ANITECH College of Technology and Management, Bangalore",Estd 2009,,,,https://images.collegedunia.com/public/college_data/images/appImage/8206_ANITECHCTMB_APP.jpg?w=1286&h=193&mode=stretch,"No 672, 11th Main, 4th Block, Jayanagar Above Papajhones Pizza, Opp to head post office, Near Main Stand 
 Bangalore - 560078 
 Karnataka ,    India ",",080-42351180,8042351181  ,    9886648259",http://www.anitech.in
https://collegedunia.com/college/8511-toonskool-advanced-animation-academy-bangalore,"Toonskool Advanced Animation Academy, Bangalore","KSOU, Mysore","8.5,8.5",1 reviews,"Comp,Labs,Library,Canteen,Medical,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/8511_TSAAAB_APP.jpg?w=1286&h=193&mode=stretch,"iNurture Education Solutions Pvt. Ltd. Raj Classic, No 7/113, Rajkumar Road 
 Bangalore - 560010 
 Karnataka ,    India ",",080-41656464  ,    18001039103  ,    080-41656464",http://www.toonskool.net/
https://collegedunia.com/college/8598-arunodaya-institute-of-legal-studies-ails-bangalore,"Arunodaya Institute of Legal Studies - [AILS], Bangalore",Estd 2006,"8.5,8.5",1 reviews,"Library,Auditorium,Classrooms,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/8598_AILSB_APP.jpg?w=1286&h=193&mode=stretch,"#57,80 Feet Ring Road, Mariyappanapalya, Jnana Bharathi Post 
 Bangalore - 560056 
 Karnataka ,    India ",",080-23241455",http://www.arunodayainstitute.com
https://collegedunia.com/college/8607-bes-college-of-law-bangalore,"BES College of Law, Bangalore",Estd 2001,"8.8,8.8",1 reviews,"Laboratory,Library,Hostel,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/8607_BESCL_APP.jpg?w=1286&h=193&mode=stretch,"16th Main, IV Block,, Jayanagar, 
 Bangalore - 560011 
 Karnataka ,    India ",",080-26630499,9448275314",http://www.besinstitutions.com/bes-collage-of-law.html
https://collegedunia.com/college/8718-dr-br-ambedkar-college-of-law-bangalore,"Dr BR Ambedkar College of Law, Bangalore",Estd 2004,"9.0,9.0",1 reviews,"Cafeteria,Comp,Labs,Library,Laboratory,Hostel,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/8718_DRBRALC_APP.jpg?w=1286&h=193&mode=stretch,"No.2, 5th Main Road, Srirampuram, 
 Bangalore - 560021 
 Karnataka ,    India ",",080-23525584  ,    080-23525585,9243055188",http://www.drbrambedkarcollegeoflaw.com/
https://collegedunia.com/college/8965-panchami-college-of-law-bangalore,"Panchami College of Law, Bangalore",Estd 2002,"7.8,7.8",3 reviews,"Library,Comp,Labs,Auditorium,Medical,Hostel,Cafeteria,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/15877090931.jpg?w=1286&h=193&mode=stretch,"231, 7th Cross, Anubhavanagar, Nagarabhavi Main Road, Canara Bank Colony Bus Stop 
 Bangalore - 560072 
 Karnataka ,    India ",",080-23506404,9343799528  ,    9740380588",http://www.panchamicollegeoflaw.com
https://collegedunia.com/college/9022-sarvodaya-law-college-bangalore,"Sarvodaya Law College, Bangalore",Estd 1995,"7.5,7.5",3 reviews,"Library,Comp,Labs,Auditorium,Sports,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/9022_SLC_New.jpg?w=1286&h=193&mode=stretch,"867, Vasantha Complex Dr. M. C. Modi Hospital Road, Rajaji Nagar 
 Bangalore - 560086 
 Karnataka ,    India ",",080-23234970,9844453973  ,    9448185384",http://www.sarvodayalaw.co.in/
https://collegedunia.com/college/9160-vv-puram-law-college-bangalore,"VV Puram Law College, Bangalore",Estd 1972,"6.9,6.9",2 reviews,"Library,Comp,Labs,Laboratory,Cafeteria,Auditorium,Sports,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/9160_VVPLC_New.jpg?w=1286&h=193&mode=stretch,"K.R. Road, V.V. Puram 
 Bangalore - 560004 
 Karnataka ,    India ",",080-26615851",http://www.vvpuralawcollege.com/about.html
https://collegedunia.com/college/9677-mallige-college-of-pharmacy-bangalore,"Mallige College of Pharmacy, Bangalore",Estd 2006,"8.0,8.0",6 reviews,"Library,Laboratory,Cafeteria,Comp,Labs,Medical,Hostel,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/9677_MALIGE_APP.png?w=1286&h=193&mode=stretch,"71, Silvepura, Chikkabanavara Post 
 Bangalore - 560090 
 Karnataka ,    India ",",080-28446703  ,    28446702  ,    32970763",http://www.mallige.ac.in/
https://collegedunia.com/college/9818-rr-college-of-pharmacy-rrcp-bangalore,"RR College of Pharmacy - [RRCP], Bangalore",Estd 2005,"7.9,7.9",5 reviews,"Library,Comp,Labs,Laboratory,Gym,Cafeteria,Auditorium,Sports,Hostel,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/9818_RRCP_APP.jpg?w=1286&h=193&mode=stretch,"Raja Reddy Layout, Heseraghatta Main Road,
Chikkabanavara 
 Bangalore - 560090 
 Karnataka ,    India ",",080-50202020,8880001111",http://www.rrcollegeofpharmacy.com/
https://collegedunia.com/college/10116-t-john-college-of-pharmacy-bangalore,"T. John College of Pharmacy, Bangalore","RGUHS, Bangalore","8.6,8.6",47 reviews,"Medical,Cafeteria,Library,Auditorium,Hostel,Comp,Labs,Sports,Laboratory,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/1495005888buil.png?w=1286&h=193&mode=stretch,"88/1, Gottigere, Bannerghatta Road 
 Bangalore - 560083 
 Karnataka ,    India ",",080-28429123  ,    49030555",https://www.tjohncollege.com/page/T._John_College_of_Pharmacy
https://collegedunia.com/college/10201-aecs-maruthi-college-of-nursing-bangalore,"AECS Maruthi College of Nursing, Bangalore",Estd 2002,,,,https://images.collegedunia.com/public/college_data/images/appImage/10201_AECSMCN_New.jpg?w=1286&h=193&mode=stretch,"108 Hulimavu Tank Band Road, BTM 6th stage, 1st phase, Off Bannerghatta Road, (Near Meenakshi Temple) 
 Bangalore - 560076 
 Karnataka ,    India ",",080-26580774",http://www.aecsgroup.in
https://collegedunia.com/college/10217-acharya-institute-of-health-sciences-aihs-bangalore,"Acharya Institute of Health Sciences - [AIHS], Bangalore",Estd 1997,"6.4,6.4",5 reviews,"Medical,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/1494493753cvr.png?w=1286&h=193&mode=stretch,"No.51, Cholanagar, R.T. Nagar Post 
 Bangalore - 560032 
 Karnataka ,    India ",",080-23258369  ,    23258054",http://www.acharyaihs.ac.in/
https://collegedunia.com/college/10277-avigna-clinical-research-institute-acri-bangalore,"Avigna Clinical Research Institute - [ACRI], Bangalore","UOM, Mysore",,,,https://images.collegedunia.com/public/college_data/images/appImage/10277_mysore_new.jpg?w=1286&h=193&mode=stretch,"Avigna Clinical Research Institute – ACRI No. 33, 4th Floor, 15 th Cross, 2nd Phase  J.P. Nagar 100ft Ring Road 
 Bangalore - 560078 
 Karnataka ,    India ",",080-49203710,9538872289  ,    9741600499",http://acriindia.com
https://collegedunia.com/college/10352-colaco-academy-of-paramedical-sciences-bangalore,"Colaco Academy of Paramedical Sciences, Bangalore",Estd 2006,,,,https://images.collegedunia.com/public/college_data/images/appImage/10352_colaco_new.jpg?w=1286&h=193&mode=stretch,"Kankanady By-pass Road 
 Bangalore - 575002 
 Karnataka ,    India ",",0824-243511  ,    2436936,9448383144",http://colacohospitaledu.com/Institutions%20Paramedical.html
https://collegedunia.com/college/10409-dr-sr-chandrasekhar-institute-of-speech-and-hearing-srcish-bangalore,"Dr. S.R. Chandrasekhar Institute of Speech and Hearing - [SRCISH], Bangalore","BU, Bangalore","7.0,7.0",2 reviews,"Comp,Labs,Medical,Cafeteria,Laboratory,Library,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/10409_s.r_new.jpg?w=1286&h=193&mode=stretch,"Hennur Main Road, Lingarajapuram, Bangalore 
 Bangalore - 560084 
 Karnataka ,    India ",",080-25460405  ,    25470037",http://www.speechear.org
https://collegedunia.com/college/10539-indira-gandhi-institute-of-child-health-igich-bangalore,"Indira Gandhi Institute of Child Health - [IGICH], Bangalore",Estd 1983,"10.0,10.0",1 reviews,,https://images.collegedunia.com/public/college_data/images/appImage/10539_2.png?w=1286&h=193&mode=stretch,"South Hospital Complex,
Dharmaram College Post 
 Bangalore - 560029 
 Karnataka ,    India ",",0802-2443143  ,    22442421",http://igich.org/
https://collegedunia.com/college/10638-kempegowda-institute-of-physiotherapy-kipt-bangalore,"Kempegowda Institute of Physiotherapy - [KIPT], Bangalore",Estd 1997,"6.5,6.5",1 reviews,"Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,Gym,Transport,Banks,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/10638_KIPT_New.png?w=1286&h=193&mode=stretch,"K.R. Road, V.V.Puram 
 Bangalore - 560004 
 Karnataka ,    India ",",080-26619960,9482765566",http://www.kimsphysiotherapy.org/index.htm
https://collegedunia.com/college/10671-lotus-clinical-research-academy-lcra-bangalore,"Lotus Clinical Research Academy - [LCRA], Bangalore",Estd 1972,,,,https://images.collegedunia.com/public/college_data/images/placeholder_300X223.png,"147/F, 8th Main, 3rd Block 
 Bangalore - 560034 
 Karnataka ,    India ",",0804-2772402,9176237455",http://www.lotusacademy.co.in
https://collegedunia.com/college/10778-national-institute-of-unani-medicine-nium-bangalore,"National Institute of Unani Medicine - [NIUM], Bangalore",Estd 2004,"8.1,8.1",20 reviews,"Cafeteria,Library,Laboratory,Medical,Hostel,Auditorium,Comp,Labs,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/10778_unani_new.jpg?w=1286&h=193&mode=stretch,"Kottigepalya, Magadi Main Road, Bengaluru 
 Bangalore - 560091 
 Karnataka ,    India ",",080-23584260",http://nium.in/
https://collegedunia.com/college/10821-padmashree-institute-of-physiotherapy-bangalore,"Padmashree Institute of Physiotherapy, Bangalore",Estd 1996,"8.2,8.2",3 reviews,"Medical,Transport,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/10821_cvr.png?w=1286&h=193&mode=stretch,"149, Padmashree Campus, Kommaghatta, Kengeri 
 Bangalore - 560060 
 Karnataka ,    India ",",80-28485207  ,    28485206  ,    28485205  ,    28485204",http://www.padmashree.org/
https://collegedunia.com/college/10866-rv-college-of-physiotherapy-bangalore,"RV College of Physiotherapy, Bangalore",Estd 2003,"8.4,8.4",4 reviews,"Cafeteria,Library,Laboratory,Medical,Hostel,Comp,Labs,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/10866_PHYSIO_NEW.jpg?w=1286&h=193&mode=stretch,"No. CA 2/83-3, 9th Main 4th T Block, Jayanagar 
 Bangalore - 560011 
 Karnataka ,    India ",",080-26632888,9880312348",http://www.rvphysiotherapy.com/
https://collegedunia.com/college/10943-sanjay-gandhi-institute-of-trauma-and-orthopaedic-sgito-bangalore,"Sanjay Gandhi Institute of Trauma and Orthopaedic - [SGITO], Bangalore",Estd 1984,"7.3,7.3",2 reviews,"Medical,Transport,Sports,Comp,Labs,Laboratory,Library,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/10943_Capture cvr edt.png?w=1286&h=193&mode=stretch,"1st Block, Byrasandra Jayanagar East 
 Bangalore - 560011 
 Karnataka ,    India ",",080-26564516",http://sgito.org/
https://collegedunia.com/college/10969-manipal-institute-of-regenerative-medicine-mirm-bangalore,"Manipal Institute of Regenerative Medicine - [MIRM], Bangalore",Estd 2007,,,,https://images.collegedunia.com/public/college_data/images/appImage/10969_manipal_ne.jpg?w=1286&h=193&mode=stretch,"GKVK Post, Bellary Road 
 Bangalore - 560065 
 Karnataka ,    India ",",0802-8460671",https://manipal.edu/sorm.html
https://collegedunia.com/college/10994-shri-jg-cooperative-hospital-and-research-institute-bangalore,"Shri JG CoOperative Hospital and Research Institute, Bangalore",Estd 1996,,,,https://images.collegedunia.com/public/college_data/images/appImage/10994_jg_new.jpg?w=1286&h=193&mode=stretch,"Dr. Gangadhar Nagar, Ghataprabha , Gokak Taluk, Belgaum District 
 Bangalore - 591306 
 Karnataka ,    India ",",08332-286229",http://www.sjgchsamcghataprabha.org/
https://collegedunia.com/college/11202-abhaya-college-of-nursing-bangalore,"Abhaya College of Nursing, Bangalore",Estd 2000,,,,https://images.collegedunia.com/public/college_data/images/appImage/11202_ACNB_APP.jpg?w=1286&h=193&mode=stretch,"Off Kanakapura Road Kengeri Hobli Kumbalagodu Main Road Thathaguni Village  
 Bangalore - 560062 
 Karnataka ,    India ",",080-28427290  ,    64512255,99645 35204  ,    90359 03999",http://www.abhayagroup.com/
https://collegedunia.com/college/11209-smt-nagarathnamma-college-of-nursing-sncn-bangalore,"Smt. Nagarathnamma College of Nursing - [SNCN], Bangalore",Estd 2003,"9.3,9.3",1 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/11209_ANRSNB_APP.jpg?w=1286&h=193&mode=stretch,"Acharya Dr. Sarvepalli, Radhakrishnan Road Acharya PO, Soladevanahalli 
 Bangalore - 560107 
 Karnataka ,    India ",",080-2372 2222  ,    23722222,9731797677  ,    9731705566",https://acharya.ac.in/smt-nagarathnamma-college-of-nursing.html
https://collegedunia.com/college/11214-aditya-college-of-nursing-acn-bangalore,"Aditya College of Nursing - [ACN], Bangalore",Estd 2003,,,,https://images.collegedunia.com/public/college_data/images/appImage/11214_1_63.jpeg?w=1286&h=193&mode=stretch,"No.12, Kogilu Main Road, Behind Shri Annapurneshwari Temple, Yelahanka 
 Bangalore - 560064 
 Karnataka ,    India ",",080-28571292  ,    28571293",http://adityanursing.in/
https://collegedunia.com/college/11350-banaswadi-college-of-nursing-bangalore,"Banaswadi College of Nursing, Bangalore","RGUHS, Bangalore","9.2,9.2",1 reviews,,https://images.collegedunia.com/public/college_data/images/appImage/11350_BCN_APP.jpg?w=1286&h=193&mode=stretch,"33/1, Byrathi Extension, Near Ebenezer Hospital & South Asia Bible College, Hennur Bagalur Main Road, Kothannur Post 
 Bangalore - 560043 
 Karnataka ,    India ",",080-25433258,9880462926  ,    9886991515",http://www.bbicnedu.com/contact.html
https://collegedunia.com/college/11351-bangalore-city-college-of-nursing-bangalore,"Bangalore City College of Nursing, Bangalore",Estd 1999,"8.8,8.8",2 reviews,"Hostel,Laboratory,Cafeteria,Medical,Sports,Transport,Auditorium,Library,",https://images.collegedunia.com/public/college_data/images/appImage/11351_3.png?w=1286&h=193&mode=stretch,"60, Chelekere Main Road, Banaswadi Outer Ring Road, Kalyanagar Post, Behind BTS Bus Depot 
 Bangalore - 560043 
 Karnataka ,    India ",",080-25439954  ,    25459956  ,    25425463  ,    25425465,8088720711",http://www.bangalorecitycollege.org/institutions.htm
